index,time,mp1,mp2,mp3,mp4,mp5,mp6,mp7,mt1,mt2,mt3,mt4,mt5,mt6,mt7,dt
131,131,0.262,0.000283427,0.000922306,0.000360186,-2.6545e-05,0.00152065,9.04809e-05,0.00101902,0.0951639,-0.977359,-0.0994745,0.807894,-0.247385,0.42253,0.0163538,0.002
132,132,0.264,0.00029595,0.000951607,0.000376964,-2.6545e-05,0.0015567,9.23385e-05,0.00104233,0.072016,-0.982503,-0.0900647,0.79714,-0.246505,0.418525,0.0153526,0.002
133,133,0.266,0.000308534,0.000980849,0.000393682,-2.66049e-05,0.00159352,9.43158e-05,0.00106564,0.072016,-1.00051,-0.0994745,0.789075,-0.243864,0.421862,0.0146851,0.002
134,134,0.268,0.000321297,0.00101003,0.00041052,-2.6545e-05,0.00163081,9.62932e-05,0.00109003,0.036008,-0.995363,-0.112917,0.789075,-0.248266,0.423197,0.0126826,0.002
135,135,0.27,0.000333881,0.00103981,0.000426998,-2.6545e-05,0.00166907,9.91695e-05,0.00111615,0.02572,-0.982503,-0.111573,0.785042,-0.247385,0.417523,0.0096788,0.002
136,136,0.272,0.000346584,0.00107019,0.000443057,-2.6545e-05,0.00170799,0.000105162,0.00114341,0.036008,-1.00565,-0.100819,0.795796,-0.23594,0.399167,0.0106801,0.002
137,137,0.274,0.000359287,0.00110027,0.000458876,-2.6545e-05,0.00174634,0.000114989,0.00117344,0.036008,-0.995363,-0.0900647,0.805206,-0.242983,0.389488,0.00867754,0.002
138,138,0.276,0.00037223,0.00112969,0.000474156,-2.6545e-05,0.00178498,0.00012889,0.00120903,0.010288,-0.997935,-0.112917,0.807894,-0.247385,0.381144,0.00467252,0.002
139,139,0.278,0.000385233,0.00115941,0.000489376,-2.6545e-05,0.00182486,0.000146867,0.00124858,-0.020576,-1.00308,-0.120982,0.802517,-0.246505,0.378141,0.00367127,0.002
140,140,0.28,0.000398475,0.00118979,0.000504236,-2.64852e-05,0.0018658,0.00016736,0.00128938,-0.041152,-0.977359,-0.115605,0.79714,-0.250026,0.383147,0.00333752,0.002
141,141,0.282,0.000411718,0.00122053,0.000519097,-2.6545e-05,0.00190827,0.00019025,0.00133049,-0.018004,-0.964499,-0.114261,0.781009,-0.242983,0.386484,0.000333752,0.002
142,142,0.284,0.000424781,0.00125085,0.000533957,-2.6545e-05,0.00195084,0.000214637,0.00137159,-0.030864,-0.943923,-0.106196,0.772944,-0.23506,0.384816,-0.00300377,0.002
143,143,0.286,0.000437544,0.00128057,0.000549117,-2.64852e-05,0.00199283,0.000238846,0.00141318,-0.059156,-0.920775,-0.122327,0.756813,-0.242983,0.396831,-0.00200251,0.002
144,144,0.288,0.000450008,0.00131071,0.000564337,-2.64852e-05,0.00203559,0.000262634,0.00145327,-0.072016,-0.877052,-0.131736,0.744714,-0.248266,0.396497,-0.00600753,0.002
145,145,0.29,0.000462471,0.00134181,0.000579617,-2.63054e-05,0.00207979,0.000286363,0.00149311,-0.082304,-0.843616,-0.127704,0.721862,-0.243864,0.388153,-0.00400502,0.002
146,146,0.292,0.000474695,0.00137273,0.000594837,-2.60057e-05,0.00212782,0.000310571,0.00153434,-0.074588,-0.825612,-0.119638,0.711108,-0.247385,0.387486,-0.00834379,0.002
147,147,0.294,0.000486799,0.00140263,0.000609877,-2.52268e-05,0.00217835,0.000335019,0.00157664,-0.09002,-0.7716,-0.11695,0.694977,-0.239462,0.391824,-0.0110138,0.002
148,148,0.296,0.000498723,0.00143295,0.000624738,-2.41483e-05,0.00223002,0.000359467,0.00161961,-0.10288,-0.753596,-0.125015,0.653305,-0.251787,0.389488,-0.0110138,0.002
149,149,0.298,0.000510468,0.00146495,0.000639598,-2.31894e-05,0.00228429,0.000383256,0.00166161,-0.11574,-0.74588,-0.134425,0.621043,-0.248266,0.399501,-0.0126826,0.002
150,150,0.3,0.000521973,0.00149923,0.000654758,-2.19312e-05,0.0023422,0.000406445,0.00170272,-0.1286,-0.78446,-0.137113,0.604912,-0.247385,0.391491,-0.0143513,0.002
151,151,0.302,0.000533658,0.00153428,0.000670158,-2.01335e-05,0.00240231,0.000428256,0.00174436,-0.126028,-0.846188,-0.126359,0.586093,-0.239462,0.390156,-0.0153526,0.002
152,152,0.304,0.000545222,0.00156963,0.000685857,-1.77966e-05,0.00246261,0.000449588,0.00178661,-0.126028,-0.933635,-0.129048,0.569962,-0.233299,0.388487,-0.0136838,0.002
153,153,0.306,0.000556787,0.00160631,0.000701616,-1.51002e-05,0.00252407,0.00047128,0.00182759,-0.162036,-1.03652,-0.138458,0.576683,-0.23418,0.388487,-0.0170213,0.002
154,154,0.308,0.000568112,0.00164507,0.000717376,-1.16847e-05,0.00258725,0.000492312,0.00186702,-0.18004,-1.14711,-0.145179,0.611634,-0.238582,0.385149,-0.0183563,0.002
155,155,0.31,0.000579317,0.00168468,0.000733195,-7.66996e-06,0.00264861,0.000512565,0.00190477,-0.18004,-1.27314,-0.157277,0.672125,-0.231539,0.383147,-0.0206926,0.002
156,156,0.312,0.000590463,0.00172543,0.000748954,-2.63654e-06,0.00270805,0.000531141,0.00194348,-0.187756,-1.44289,-0.147867,0.713797,-0.236821,0.380811,-0.0206926,0.002
157,157,0.314,0.000601608,0.00176797,0.000764893,2.99608e-06,0.00276836,0.000548398,0.00198345,-0.195472,-1.62808,-0.163998,0.774288,-0.241223,0.381478,-0.0226951,0.002
158,158,0.316,0.000612753,0.001811,0.000781132,9.22788e-06,0.00282981,0.000564876,0.00202264,-0.213476,-1.75668,-0.17072,0.840156,-0.239462,0.369463,-0.0246976,0.002
159,159,0.318,0.000623959,0.00185336,0.00079779,1.57592e-05,0.0028904,0.000580216,0.00206177,-0.23148,-1.90071,-0.17072,0.899303,-0.242103,0.365458,-0.0273676,0.002
160,160,0.32,0.000635164,0.00189716,0.000814867,2.23506e-05,0.00295157,0.000594837,0.00210269,-0.234052,-2.09103,-0.176097,0.957106,-0.242983,0.362454,-0.0277014,0.002
161,161,0.322,0.000646429,0.00194228,0.000832304,2.8822e-05,0.00301533,0.000608859,0.00214554,-0.241768,-2.22992,-0.178785,1.02701,-0.242983,0.353109,-0.0310389,0.002
162,162,0.324,0.000657455,0.00198633,0.000849921,3.52935e-05,0.0030788,0.000622521,0.00219096,-0.2572,-2.31737,-0.189539,1.09019,-0.239462,0.346434,-0.0317064,0.002
163,163,0.326,0.00066848,0.00203019,0.000867598,4.16452e-05,0.00313939,0.000635583,0.0022362,-0.2572,-2.42539,-0.178785,1.11035,-0.241223,0.344432,-0.0313727,0.002
164,164,0.328,0.000679446,0.00207459,0.000885155,4.75773e-05,0.00320027,0.000648646,0.00227976,-0.275204,-2.46912,-0.184162,1.13455,-0.252668,0.349438,-0.0340427,0.002
165,165,0.33,0.000690531,0.00211785,0.000902652,5.29103e-05,0.00326316,0.000661469,0.00232476,-0.300924,-2.49741,-0.207014,1.15337,-0.249146,0.344765,-0.0363789,0.002
166,166,0.332,0.000701556,0.002161,0.000920329,5.7764e-05,0.00332567,0.000674232,0.00237144,-0.300924,-2.52056,-0.204326,1.13455,-0.252668,0.340427,-0.0367127,0.002
167,167,0.334,0.000712402,0.00220468,0.000938305,6.2318e-05,0.00338808,0.000687235,0.00241782,-0.28292,-2.5257,-0.19626,1.1211,-0.240342,0.344765,-0.0380477,0.002
168,168,0.336,0.000723428,0.00224728,0.000956341,6.59731e-05,0.00345347,0.000701017,0.0024615,-0.311212,-2.46912,-0.200293,1.11304,-0.247385,0.342763,-0.0400502,0.002
169,169,0.338,0.000734513,0.00228923,0.000974797,6.94486e-05,0.00352192,0.00071426,0.00250344,-0.326644,-2.37138,-0.211047,1.09691,-0.250026,0.347769,-0.0423865,0.002
170,170,0.34,0.000745718,0.00233249,0.000993492,7.25645e-05,0.00359047,0.000726963,0.00254689,-0.324072,-2.34052,-0.208359,1.04045,-0.253548,0.349772,-0.0433877,0.002
171,171,0.342,0.000756864,0.00237539,0.00101213,7.47816e-05,0.00366353,0.000739846,0.00259279,-0.331788,-2.24021,-0.194916,1.0176,-0.249146,0.351107,-0.0450565,0.002
172,172,0.344,0.000768309,0.00241794,0.00103058,7.66392e-05,0.00374186,0.000753748,0.00263887,-0.342076,-2.14247,-0.204326,0.989368,-0.238582,0.33809,-0.0453902,0.002
173,173,0.346,0.000779814,0.00246222,0.00104922,7.8317e-05,0.00381971,0.000767829,0.00268435,-0.342076,-2.10647,-0.201637,0.943663,-0.239462,0.348437,-0.044389,0.002
174,174,0.348,0.000791378,0.002508,0.00106845,7.92757e-05,0.00390034,0.000782989,0.00273324,-0.342076,-2.06789,-0.204326,0.900647,-0.243864,0.356447,-0.049729,0.002
175,175,0.35,0.000803063,0.0025539,0.00108877,8.02344e-05,0.00398346,0.000798689,0.00278867,-0.354936,-1.98558,-0.21508,0.891238,-0.232419,0.348771,-0.0487277,0.002
176,176,0.352,0.000814688,0.00260243,0.001111,8.10733e-05,0.00406419,0.000813909,0.00284823,-0.357508,-2.02673,-0.211047,0.871074,-0.241223,0.349438,-0.0534003,0.002
177,177,0.354,0.000826312,0.00265277,0.00113509,8.19122e-05,0.00414597,0.000829908,0.00290935,-0.365224,-2.03959,-0.21508,0.853599,-0.23594,0.358116,-0.0530665,0.002
178,178,0.356,0.000838057,0.00270178,0.00116055,8.2811e-05,0.00422784,0.000846446,0.00297197,-0.390944,-2.0113,-0.223145,0.877795,-0.232419,0.346768,-0.0534003,0.002
179,179,0.358,0.000849622,0.00275152,0.00118668,8.4309e-05,0.00430895,0.000863583,0.00303363,-0.3858,-1.9933,-0.227178,0.881828,-0.241223,0.340093,-0.0557365,0.002
180,180,0.36,0.000861126,0.00280227,0.00121364,8.59269e-05,0.00439294,0.0008809,0.00309115,-0.378084,-2.00616,-0.217768,0.867041,-0.237701,0.349104,-0.056404,0.002
181,181,0.362,0.000872631,0.00285362,0.00124127,8.76646e-05,0.00447462,0.000898937,0.00314927,-0.408948,-1.97015,-0.228522,0.873762,-0.224496,0.349772,-0.055069,0.002
182,182,0.364,0.000884076,0.00290659,0.00126925,8.95222e-05,0.00455727,0.000916613,0.00320842,-0.408948,-1.94443,-0.213736,0.86973,-0.244744,0.343764,-0.0604091,0.002
183,183,0.366,0.000895581,0.00295861,0.00129747,9.14995e-05,0.00464422,0.00093429,0.00326768,-0.401232,-1.94186,-0.220457,0.829402,-0.228897,0.349438,-0.0597416,0.002
184,184,0.368,0.000906906,0.00301044,0.00132498,9.32372e-05,0.00472821,0.000953345,0.00332958,-0.39866,-1.91357,-0.209703,0.819992,-0.220094,0.341762,-0.0600753,0.002
185,185,0.37,0.00091907,0.00306431,0.001352,9.4915e-05,0.00481536,0.00097246,0.00339375,-0.421808,-1.89042,-0.228522,0.822681,-0.239462,0.349104,-0.0610766,0.002
186,186,0.372,0.000932732,0.00311794,0.00137896,9.7192e-05,0.00490347,0.000991814,0.00345619,-0.504112,-1.88527,-0.255407,0.822681,-0.23506,0.348103,-0.0627453,0.002
187,187,0.374,0.000948192,0.00317342,0.00140617,0.000100847,0.00498927,0.00101051,0.00351923,-0.483536,-1.89042,-0.252719,0.776976,-0.246505,0.341762,-0.0647478,0.002
188,188,0.376,0.00096515,0.00322999,0.00143379,0.000105641,0.00507796,0.00102873,0.00358502,-0.478392,-1.929,-0.239276,0.740682,-0.224496,0.360786,-0.0647478,0.002
189,189,0.378,0.000983485,0.00328649,0.00146112,0.000111693,0.00516568,0.00104736,0.00365033,-0.468104,-1.89556,-0.227178,0.723206,-0.225376,0.344765,-0.0657491,0.002
190,190,0.38,0.00100278,0.0033457,0.0014888,0.000119003,0.00525551,0.00106552,0.00371505,-0.496396,-1.87499,-0.235244,0.712452,-0.236821,0.346768,-0.0667503,0.002
191,191,0.382,0.00102291,0.0034052,0.00151726,0.000127213,0.00534525,0.00108445,0.00378264,-0.524688,-1.89556,-0.258096,0.735305,-0.228897,0.354778,-0.0650816,0.002
192,192,0.384,0.00104395,0.00346692,0.00154632,0.00013656,0.0054324,0.00110357,0.00384861,-0.547836,-1.87756,-0.258096,0.775632,-0.247385,0.339425,-0.0677516,0.002
193,193,0.386,0.00106594,0.00352768,0.00157569,0.000146567,0.00552329,0.00112226,0.00391585,-0.529832,-1.79011,-0.245998,0.817304,-0.239462,0.344765,-0.0700879,0.002
194,194,0.388,0.00108889,0.00358904,0.00160439,0.000156814,0.00561312,0.00114174,0.00398757,-0.534976,-1.7824,-0.240621,0.819992,-0.220094,0.325742,-0.0680853,0.002
195,195,0.39,0.00111286,0.00365177,0.00163315,0.00016688,0.00570487,0.00116079,0.00405768,-0.545264,-1.74896,-0.252719,0.818648,-0.245625,0.334085,-0.0697541,0.002
196,196,0.392,0.00113718,0.00371433,0.00166257,0.000176588,0.00579787,0.00118057,0.00412773,-0.601848,-1.71038,-0.279604,0.793107,-0.23594,0.338424,-0.0697541,0.002
197,197,0.394,0.00116163,0.00377988,0.00169295,0.000185995,0.00588742,0.00120034,0.00419903,-0.576128,-1.72838,-0.271538,0.750091,-0.239462,0.326075,-0.0710891,0.002
198,198,0.396,0.00118674,0.0038449,0.00172387,0.000194923,0.00597965,0.00122011,0.00426602,-0.5787,-1.77468,-0.247342,0.729928,-0.230658,0.345099,-0.0704216,0.002
199,199,0.398,0.00121304,0.00391237,0.00175449,0.000203492,0.00607102,0.00124055,0.00433398,-0.614708,-1.84155,-0.25944,0.729928,-0.229778,0.339759,-0.0740929,0.002
200,200,0.4,0.00124025,0.00398104,0.00178517,0.000212181,0.00616584,0.00126146,0.00440426,-0.61728,-1.87241,-0.267506,0.754124,-0.246505,0.329413,-0.0754279,0.002
201,201,0.402,0.00126775,0.00405211,0.00181633,0.000221109,0.00626113,0.00128297,0.00447491,-0.63014,-1.98044,-0.271538,0.798484,-0.231539,0.339425,-0.0724241,0.002
202,202,0.404,0.00129442,0.00412215,0.00184803,0.000230337,0.00635806,0.00130616,0.00454843,-0.614708,-2.03959,-0.256752,0.849566,-0.250907,0.321069,-0.0750941,0.002
203,203,0.406,0.00132072,0.00419484,0.00187925,0.000239744,0.00646218,0.00132959,0.00462088,-0.627568,-2.08589,-0.255407,0.911401,-0.23594,0.321737,-0.0747604,0.002
204,204,0.408,0.00134721,0.00426531,0.00190999,0.000249272,0.00656649,0.00135338,0.00468943,-0.658432,-2.10904,-0.294391,0.954417,-0.251787,0.326075,-0.0767629,0.002
205,205,0.41,0.00137399,0.00433691,0.00194085,0.000258739,0.00667742,0.00137699,0.00476037,-0.702156,-2.08075,-0.301112,0.955762,-0.260591,0.315062,-0.0780979,0.002
206,206,0.412,0.00140108,0.0044063,0.00197224,0.000267847,0.00678758,0.00140006,0.00483138,-0.676436,-2.00616,-0.275571,0.931565,-0.240342,0.320068,-0.0767629,0.002
207,207,0.414,0.00142792,0.00447581,0.00200412,0.000276476,0.00690157,0.00142271,0.00490604,-0.645572,-1.90328,-0.260784,0.873762,-0.230658,0.320068,-0.0794329,0.002
208,208,0.416,0.00145494,0.00454448,0.00203558,0.000284146,0.00701662,0.00144524,0.00498843,-0.702156,-1.7541,-0.267506,0.805206,-0.232419,0.321069,-0.0797667,0.002
209,209,0.418,0.00148269,0.00461513,0.00206692,0.000291037,0.00713483,0.00146741,0.00507047,-0.72016,-1.64608,-0.305145,0.723206,-0.242983,0.330414,-0.0831042,0.002
210,210,0.42,0.00151151,0.00468409,0.00209862,0.000297508,0.00724911,0.00148994,0.00515537,-0.738164,-1.53548,-0.297079,0.638519,-0.230658,0.338758,-0.0831042,0.002
211,211,0.422,0.00154099,0.0047557,0.00213062,0.000303381,0.00736752,0.00151277,0.00524196,-0.66872,-1.44289,-0.267506,0.578027,-0.217453,0.332417,-0.0807679,0.002
212,212,0.424,0.00157029,0.00482683,0.00216207,0.000309133,0.00748305,0.0015356,0.0053298,-0.702156,-1.39402,-0.248686,0.54711,-0.207768,0.337089,-0.0804342,0.002
213,213,0.426,0.00159917,0.00490083,0.00219305,0.000314766,0.00760318,0.00155747,0.00541513,-0.676436,-1.35544,-0.279604,0.540388,-0.217453,0.344098,-0.0821029,0.002
214,214,0.428,0.00162842,0.00497267,0.00222439,0.000320638,0.00772091,0.0015782,0.00549866,-0.805036,-1.29629,-0.305145,0.5377,-0.228017,0.343764,-0.0847729,0.002
215,215,0.43,0.0016585,0.00504482,0.00225639,0.00032639,0.00784056,0.00159894,0.00558699,-0.75874,-1.22684,-0.315899,0.540388,-0.237701,0.332083,-0.0841054,0.002
216,216,0.432,0.00168942,0.00511696,0.00228851,0.000332143,0.00796328,0.00162027,0.00567465,-0.756168,-1.16769,-0.264817,0.551142,-0.215692,0.327077,-0.0831042,0.002
217,217,0.434,0.00172034,0.00519019,0.00232027,0.000337835,0.00808619,0.00164118,0.00576615,-0.69444,-1.12396,-0.264817,0.548454,-0.201606,0.333418,-0.0804342,0.002
218,218,0.436,0.00175143,0.00526323,0.00235232,0.000343348,0.00820833,0.00166173,0.00585609,-0.774172,-1.0931,-0.291702,0.506782,-0.228017,0.331749,-0.0834379,0.002
219,219,0.438,0.00178307,0.00533951,0.00238498,0.000348381,0.00833162,0.00168169,0.00594807,-0.81018,-1.16512,-0.321276,0.466455,-0.23594,0.341428,-0.0851067,0.002
220,220,0.44,0.00181495,0.00541729,0.00241812,0.000353295,0.00845962,0.00170152,0.00604257,-0.802464,-1.27314,-0.284981,0.458389,-0.220094,0.350439,-0.0827704,0.002
221,221,0.442,0.00184665,0.00549782,0.00245065,0.000358089,0.00858329,0.00172087,0.00614174,-0.738164,-1.3966,-0.262129,0.478553,-0.190161,0.338424,-0.0807679,0.002
222,222,0.444,0.00187775,0.00557848,0.00248247,0.000363242,0.00870755,0.00173933,0.00623665,-0.774172,-1.57149,-0.271538,0.552487,-0.218333,0.335087,-0.0831042,0.002
223,223,0.446,0.00190957,0.00565973,0.00251411,0.000368934,0.0088318,0.00175785,0.00633025,-0.866764,-1.74896,-0.32262,0.62642,-0.227137,0.332083,-0.0834379,0.002
224,224,0.448,0.00194234,0.00574266,0.00254641,0.000375466,0.0089572,0.001776,0.00642127,-0.853904,-1.929,-0.360259,0.735305,-0.23506,0.325074,-0.0794329,0.002
225,225,0.45,0.0019756,0.00582337,0.00257984,0.000382297,0.00907896,0.00179368,0.00651229,-0.84876,-2.04217,-0.317243,0.854943,-0.231539,0.31673,-0.0817692,0.002
226,226,0.452,0.0020079,0.00590601,0.0026146,0.000389487,0.00920264,0.00181112,0.00660439,-0.789604,-2.21706,-0.31321,0.926188,-0.227137,0.299042,-0.0817692,0.002
227,227,0.454,0.00204025,0.00598906,0.00265193,0.000396618,0.0093291,0.00182855,0.00669511,-0.88734,-2.38681,-0.321276,0.971893,-0.230658,0.304382,-0.0807679,0.002
228,228,0.456,0.00207369,0.00607367,0.00269172,0.000403329,0.00945421,0.00184701,0.00678816,-0.902772,-2.56685,-0.383111,1.00684,-0.241223,0.30338,-0.0817692,0.002
229,229,0.458,0.00210773,0.00615989,0.00273216,0.00041004,0.00957789,0.00186612,0.00688062,-0.915632,-2.75718,-0.352193,1.04179,-0.243864,0.301044,-0.0821029,0.002
230,230,0.46,0.00214176,0.00624762,0.00277333,0.000416691,0.00970032,0.0018859,0.00697272,-0.84876,-2.98095,-0.326653,1.07406,-0.225376,0.300377,-0.0770966,0.002
231,231,0.462,0.00217556,0.00633642,0.00281743,0.000423642,0.00982496,0.00190663,0.00706146,-0.871908,-3.13269,-0.333374,1.14261,-0.228897,0.296705,-0.0787654,0.002
232,232,0.464,0.00221025,0.00642468,0.00286333,0.000430893,0.00994777,0.00192898,0.0071562,-0.974787,-3.19442,-0.380423,1.22058,-0.272036,0.288028,-0.0847729,0.002
233,233,0.466,0.00224578,0.00651127,0.00290929,0.000438443,0.0100781,0.00195301,0.00725195,-0.974787,-3.233,-0.405963,1.28241,-0.2826,0.284023,-0.0824367,0.002
234,234,0.468,0.00228138,0.00659929,0.00295711,0.000446053,0.0102106,0.00197776,0.00735082,-0.964499,-3.14298,-0.352193,1.32409,-0.268514,0.287026,-0.0790991,0.002
235,235,0.47,0.00231727,0.00668462,0.00300624,0.000453663,0.0103504,0.00200274,0.0074449,-0.923347,-2.98095,-0.329341,1.32543,-0.249146,0.266,-0.0780979,0.002
236,236,0.472,0.00235466,0.00677067,0.00305442,0.000461093,0.0104937,0.00202845,0.00753958,-0.951639,-2.87292,-0.326653,1.23805,-0.245625,0.263664,-0.0794329,0.002
237,237,0.474,0.00239265,0.00686049,0.00310343,0.000467505,0.0106404,0.00205499,0.00763533,-0.951639,-2.81634,-0.364292,1.12379,-0.263232,0.294369,-0.0824367,0.002
238,238,0.476,0.00242914,0.00695013,0.00315281,0.000472838,0.0107912,0.00208208,0.00774019,-0.985075,-2.72117,-0.346816,1.02701,-0.241223,0.309054,-0.0817692,0.002
239,239,0.478,0.00246462,0.00704247,0.00320224,0.000477751,0.0109456,0.00210773,0.00784919,-0.931063,-2.70317,-0.321276,0.954417,-0.244744,0.305383,-0.0831042,0.002
240,240,0.48,0.00250093,0.00713667,0.00325294,0.000482784,0.0111033,0.00213229,0.00796759,-0.938779,-2.67745,-0.329341,0.911401,-0.231539,0.311057,-0.0811017,0.002
241,241,0.482,0.00253742,0.00723062,0.00330291,0.000488117,0.0112652,0.00215686,0.00809079,-0.997935,-2.58229,-0.356226,0.915434,-0.250026,0.300377,-0.0827704,0.002
242,242,0.484,0.00257271,0.0073253,0.00335175,0.00049399,0.0114276,0.00218053,0.00821453,-1.01337,-2.41511,-0.354882,0.934254,-0.253548,0.301712,-0.0821029,0.002
243,243,0.486,0.00260783,0.00742255,0.00340172,0.000500102,0.0115937,0.00220294,0.00833623,-0.961927,-2.28136,-0.346816,0.934254,-0.239462,0.297706,-0.0804342,0.002
244,244,0.488,0.0026439,0.0075192,0.0034511,0.000506453,0.0117569,0.00222481,0.00845823,-1.00565,-2.17591,-0.319931,0.910057,-0.21129,0.283355,-0.0784316,0.002
245,245,0.49,0.00267985,0.00761783,0.00350083,0.000512505,0.0119204,0.00224638,0.00857759,-0.954211,-2.09618,-0.336062,0.852254,-0.23418,0.297039,-0.0784316,0.002
246,246,0.492,0.00271437,0.00771988,0.00355123,0.000517719,0.0120859,0.00226789,0.00869192,-1.00565,-2.06017,-0.311866,0.776976,-0.23418,0.304048,-0.0801004,0.002
247,247,0.494,0.00274798,0.00782204,0.00360024,0.000522692,0.012248,0.00228977,0.00880781,-0.990219,-2.06017,-0.333374,0.720518,-0.207768,0.304382,-0.0790991,0.002
248,248,0.496,0.00278202,0.00792463,0.00364902,0.000527845,0.0124096,0.00231349,0.00892891,-1.0108,-2.02673,-0.358915,0.707075,-0.23594,0.305717,-0.0811017,0.002
249,249,0.498,0.00281593,0.00802787,0.00369923,0.000534556,0.0125735,0.00234118,0.00904557,-1.06224,-1.99073,-0.350849,0.692289,-0.255309,0.28736,-0.0807679,0.002
250,250,0.5,0.00284865,0.00813136,0.00374938,0.000543604,0.0127373,0.00237324,0.0091623,-0.995363,-1.97272,-0.32262,0.669436,-0.225376,0.28736,-0.0794329,0.002
251,251,0.502,0.00288083,0.00823598,0.00380092,0.000554151,0.0129001,0.00241021,0.00928316,-0.977359,-1.92128,-0.311866,0.651961,-0.179596,0.290698,-0.0744266,0.002
252,252,0.504,0.00291319,0.00834306,0.00385239,0.000566195,0.0130643,0.00245221,0.00940348,-1.00565,-1.85441,-0.31321,0.661371,-0.228017,0.277348,-0.0797667,0.002
253,253,0.506,0.00294518,0.00845235,0.00390266,0.000579797,0.0132275,0.00249745,0.00952518,-1.05966,-1.90585,-0.344128,0.64524,-0.240342,0.289696,-0.0804342,0.002
254,254,0.508,0.0029764,0.00856447,0.00395437,0.000594298,0.0133909,0.00254623,0.00964622,-1.03137,-1.93414,-0.371013,0.651961,-0.222735,0.305049,-0.0797667,0.002
255,255,0.51,0.00300684,0.00867442,0.00400603,0.000609877,0.0135505,0.00259434,0.0097669,-1.0751,-1.86213,-0.33203,0.6896,-0.209529,0.293701,-0.0774304,0.002
256,256,0.512,0.00303782,0.00878396,0.00405756,0.000626415,0.0137112,0.0026409,0.00988693,-1.00308,-1.77211,-0.31321,0.685567,-0.237701,0.277014,-0.0821029,0.002
257,257,0.514,0.00306994,0.00889325,0.00411065,0.000642834,0.0138746,0.00268824,0.0100131,-1.05966,-1.68209,-0.311866,0.674813,-0.21217,0.281686,-0.0837717,0.002
258,258,0.516,0.00310164,0.00900207,0.0041623,0.000658953,0.0140369,0.00273822,0.0101439,-1.04938,-1.54834,-0.353538,0.68019,-0.21217,0.284356,-0.0807679,0.002
259,259,0.518,0.00313256,0.00911436,0.00421353,0.000674712,0.0142003,0.00278813,0.0102734,-1.06995,-1.51748,-0.333374,0.661371,-0.23506,0.277348,-0.0814354,0.002
260,260,0.52,0.0031633,0.00922743,0.00426566,0.000690052,0.0143677,0.00283774,0.0104039,-1.06481,-1.59464,-0.329341,0.602224,-0.222735,0.285358,-0.0814354,0.002
261,261,0.522,0.00319481,0.00934176,0.0043178,0.000704852,0.0145345,0.00288868,0.0105381,-1.07767,-1.65122,-0.352193,0.565929,-0.214811,0.296038,-0.0804342,0.002
262,262,0.524,0.00322693,0.00945723,0.00437101,0.000719653,0.0147031,0.00294027,0.0106678,-1.09053,-1.67437,-0.345472,0.568618,-0.242983,0.296038,-0.0837717,0.002
263,263,0.526,0.00325815,0.00957174,0.00442374,0.000734813,0.0148728,0.00299096,0.0107961,-1.0931,-1.64865,-0.315899,0.575339,-0.223615,0.291031,-0.0787654,0.002
264,264,0.528,0.00328865,0.00968691,0.00447581,0.000750332,0.0150423,0.00304034,0.0109246,-1.05709,-1.59464,-0.326653,0.602224,-0.21217,0.280018,-0.0797667,0.002
265,265,0.53,0.00331915,0.00980184,0.00452956,0.000766451,0.0152147,0.00309103,0.0110519,-1.09824,-1.52262,-0.329341,0.621043,-0.213931,0.269338,-0.0811017,0.002
266,266,0.532,0.00335013,0.0099179,0.00458217,0.000782989,0.0153841,0.0031437,0.0111819,-1.13168,-1.48662,-0.340095,0.619699,-0.228897,0.264331,-0.0824367,0.002
267,267,0.534,0.00338117,0.0100346,0.00463508,0.000799647,0.0155532,0.00319583,0.0113151,-1.09824,-1.4969,-0.329341,0.612978,-0.227137,0.284356,-0.0857742,0.002
268,268,0.536,0.00341203,0.0101508,0.00468823,0.000816126,0.0157254,0.00324778,0.0114447,-1.10596,-1.49433,-0.329341,0.594158,-0.215692,0.280018,-0.0807679,0.002
269,269,0.538,0.00344337,0.0102665,0.00473982,0.000832604,0.015897,0.00330028,0.0115773,-1.11368,-1.44804,-0.319931,0.564585,-0.231539,0.271674,-0.0834379,0.002
270,270,0.54,0.00347584,0.0103816,0.00479171,0.000849262,0.0160741,0.00335079,0.011712,-1.1111,-1.32972,-0.330685,0.533667,-0.245625,0.296371,-0.0837717,0.002
271,271,0.542,0.00350916,0.0104987,0.00484312,0.00086604,0.0162539,0.00339711,0.0118444,-1.18826,-1.22427,-0.33203,0.473176,-0.227137,0.294035,-0.0814354,0.002
